_id	senselabel	country	LeNC44.ppmi.x	LeNC44.ppmi.y	LeNC44.L1LLR.x	LeNC44.L1LLR.y	LeNC44.L1LLRx5.x	LeNC44.L1LLRx5.y	LeNC77.ppmi.x	LeNC77.ppmi.y	LeNC77.L1LLR.x	LeNC77.L1LLR.y	LeNC77.L1LLRx5.x	LeNC77.L1LLRx5.y	LeNC44.ppmi.MaxWeight	LeNC44.ppmi.SummedWeights	LeNC44.ppmi.Non-zeroWeights	LeNC44.ppmi.MaxWeightedWord	_text	LeNC44.L1LLR.MaxWeight	LeNC44.L1LLR.SummedWeights	LeNC44.L1LLR.Non-zeroWeights	LeNC44.L1LLR.MaxWeightedWord	LeNC44.L1LLRx5.MaxWeight	LeNC44.L1LLRx5.SummedWeights	LeNC44.L1LLRx5.Non-zeroWeights	LeNC44.L1LLRx5.MaxWeightedWord	LeNC77.ppmi.MaxWeight	LeNC77.ppmi.SummedWeights	LeNC77.ppmi.Non-zeroWeights	LeNC77.ppmi.MaxWeightedWord	LeNC77.L1LLR.MaxWeight	LeNC77.L1LLR.SummedWeights	LeNC77.L1LLR.Non-zeroWeights	LeNC77.L1LLR.MaxWeightedWord	LeNC77.L1LLRx5.MaxWeight	LeNC77.L1LLRx5.SummedWeights	LeNC77.L1LLRx5.Non-zeroWeights	LeNC77.L1LLRx5.MaxWeightedWord
koper/noun/trouw20040921/18245	"""buyer"""	NL	-2.6065184028	-1.5523279651	-0.5963781466	4.5903238017	4.135073076	-0.7888075959	0.3002687235	5.2903749087	1.3951290576	-1.5603943706	-2.3609828648	0.310050029	3.03	6.77	10	Gegadigden(3.03)	"De gemeente zegt dat er geen <font color=""red"">koper</font> was , die Woningbeheer geheel wilde overnemen ."	6.46	31.77	10	De(6.46)	8.07	47.04	10	De(8.07)	2.88	5.79	10	Gegadigden(2.88)	6.1	31.3	10	De(6.1)	7.71	46.02	10	De(7.71)
koper/noun/vk19970301/16850	"""buyer"""	NL	-0.3898667488	-1.0418067792	0.1754304024	2.2666296233	1.3400887294	0.2179792369	1.0887074495	1.799177505	0.6629828916	-0.3392158688	0.3824116701	0.3184553428	5.44	12.95	14	potentiële(5.44)	"Schrage , een in kunstkringen bekend jurist , zegt al een aantal keren te zijn gebeld door potentiële <font color=""red"">kopers</font> die informeerden naar de risico's van zo'n aankoop ."	7.68	48.19	14	potentiële(7.68)	9.29	69.16	14	potentiële(9.29)	4.91	11.75	13	potentiële(4.91)	7.59	48.59	13	potentiële(7.59)	9.2	68.91	13	potentiële(9.2)
koper/noun/vk19970418/33295	"""buyer"""	NL	-2.3533458632	0.6214044456	6.6412723529	3.5282679704	-0.425491079	-5.2612702065	-2.580010995	3.6639054769	4.7085574412	1.3681514849	-1.6047889375	-3.7040809228	1.09	2.22	6	recht(1.09)	"Staatssecretaris Tommel denkt aan een soortgelijke regeling , maar hij wil <font color=""red"">kopers</font> maximaal vijf jaar recht op huursubsidie laten houden ."	5.33	13.83	6	een(5.33)	6.94	21.92	6	een(6.94)	1.3	2.09	5	recht(1.3)	5.28	13.88	5	een(5.28)	6.88	21.24	5	een(6.88)
koper/noun/vk19971004/1194	"""buyer"""	NL	0.3806311479	-1.7056643807	-2.3231944347	2.3654774641	3.1487507047	1.8215328699	1.7484622258	2.1534442636	-0.4268924787	-1.1874916085	-1.5118093252	2.3277541554	1.75	5.98	10	ING(1.75)	"Barclays wil de verschillende onderdelen , die naar schatting zes miljard gulden moeten opleveren , bij één <font color=""red"">koper</font> onderbrengen ."	6.46	23.43	10	de(6.46)	8.07	36.73	10	de(8.07)	1.66	7.65	13	ING(1.66)	6.1	28.16	13	de(6.1)	7.71	45.46	13	de(7.71)
koper/noun/volkskrant19990306/113844	"""buyer"""	NL	-3.4289584211	1.7645162525	1.5683183434	2.4474478877	1.8375934547	-1.213705887	4.5874024345	2.1612596805	1.4248585166	0.031459329	-0.8568082717	-0.6035567371	2.9	8.7	10	gekeurd(2.9)	"Voor hypotheken waar een levensverzekering aan vast zit , moet de <font color=""red"">koper</font> medisch gekeurd worden ."	6.46	30.91	10	de(6.46)	8.07	46.11	10	de(8.07)	2.93	7.62	11	gekeurd(2.93)	6.1	31.86	11	de(6.1)	7.71	48.19	11	de(7.71)
koper/noun/volkskrant19990316/44183	"""buyer"""	NL	0.2379500108	0.5960408189	0.6485170096	0.2773901335	0.0129542763	0.6365850918	-0.1214907211	0.6595878546	0.5132911324	0.7888069496	0.5244376665	0.6160407354	1.06	3.61	9	eigenaar(1.06)	"Een zeventiende-eeuws bloemenschilderij van de hand van schilder Jacob Vosmaer wisselde van eigenaar en ook was er een <font color=""red"">koper</font> voor het bijbelse tafereel van de Venetiaanse achttiende-eeuwse meester Giovanni Pellegrini ."	6.46	35.67	9	de(6.46)	8.07	48.79	9	de(8.07)	1.46	3.85	10	eigenaar(1.46)	6.1	38.08	10	de(6.1)	7.71	52.85	10	de(7.71)
koper/noun/volkskrant19990603/45746	"""buyer"""	NL	-0.0843586416	-0.3572435254	0.60981154	4.8955720901	3.3525128049	-0.8006872614	0.7336647225	1.1328988387	1.2454402975	-1.6281659406	0.9064376097	-1.3564132558	2.43	6.95	10	zoeken(2.43)	"VLSI , dat acht keer kleiner is dan Philips ' eigen chipdivisie , dreigde voortdurend andere <font color=""red"">kopers</font> te zoeken omdat het bedrijf het bod van 17 dollar per aandeel van de Nederlanders te laag vond ."	5.95	30.99	10	zoeken(5.95)	7.56	46.38	10	zoeken(7.56)	2.06	7.48	11	zoeken(2.06)	5.9	36.56	11	zoeken(5.9)	7.51	53.35	11	zoeken(7.51)
koper/noun/volkskrant19990710/14959	"""buyer"""	NL	1.0337479335	-0.9802113236	3.7678961338	1.680527876	0.0466102551	-1.8681137468	0.5459672232	1.0480984448	1.322129561	1.8871483824	1.4038695617	-0.4566551355	3.62	9.0	13	huurders(3.62)	"Sterker nog : de neiging bestaat om het aantal sociale huurwoningen nog verder te verminderen , een neiging die ongetwijfeld sterker zal worden nu binnenkort niet alleen huurders van huizen , maar ook <font color=""red"">kopers</font> met een laag inkomen subsidie zullen ontvangen ."	5.33	28.85	12	een(5.33)	6.94	44.76	12	een(6.94)	3.06	9.65	12	huurders(3.06)	5.28	32.34	12	een(5.28)	6.88	49.87	12	een(6.88)
koper/noun/volkskrant19990723/34487	"""copper"""	NL	1.1765719516	1.1522367071	-0.207994578	-1.2301545472	-0.9458779614	1.5407673994	0.3459892148	-0.7171537895	-0.3618900736	1.5802586888	1.6814434741	0.9603036802	1.33	5.19	8	materiaal(1.33)	"Het hergebruik van een etsplaat voor het schilderen op koper kwam in de zestiende en zeventiende eeuw meer voor , hoewel <font color=""red"">koper</font> betrekkelijk goedkoop materiaal was ."	6.46	28.62	8	de(6.46)	8.07	41.04	8	de(8.07)	1.77	5.2	8	materiaal(1.77)	6.1	30.44	8	de(6.1)	7.71	42.96	8	de(7.71)
koper/noun/volkskrant19990901/18241	"""buyer"""	NL	-2.458049791	-3.8927929117	-8.7938217976	6.3916605391	8.0805341946	5.8130618709	2.549077368	5.5876490734	-3.118810168	-4.9389249986	5.8551365055	5.2964374707	5.44	6.06	4	potentiële(5.44)	"Het banenverlies dreigt niet alleen bij de VNU-kranten , maar ook bij de twee potentiële <font color=""red"">kopers</font> ."	7.68	16.01	4	potentiële(7.68)	9.29	21.31	4	potentiële(9.29)	4.91	5.35	3	potentiële(4.91)	7.59	15.83	3	potentiële(7.59)	9.2	20.56	3	potentiële(9.2)
koper/noun/volkskrant19990917/10227	"""buyer"""	NL	2.4317269023	1.9604570662	7.0035099793	-1.7441909732	-4.2415220276	-3.1815637184	2.8258130828	-1.2476911627	3.946919758	3.5718129444	2.7356875374	-3.6982025018	2.38	8.48	8	koop(2.38)	"' Volledig functionele nier te koop ... <font color=""red"">koper</font> betaalt alle transplantatie- en medische kosten ' , schreef een 20-jarige jongen ."	5.33	24.21	8	een(5.33)	6.94	35.97	8	een(6.94)	2.37	8.25	9	koop(2.37)	5.28	25.87	9	een(5.28)	6.88	38.21	9	een(6.88)
koper/noun/volkskrant19991209/67577	"""buyer"""	NL	-0.6668732486	-2.2882612714	-5.2592823159	-2.7845016175	3.8769412221	5.1655177992	1.5049118644	2.8242492436	-1.9465695669	-2.465587289	1.0436890449	4.4414871113	5.44	9.63	7	potentiële(5.44)	"De potentiële buitenlandse <font color=""red"">koper</font> van vier ' slapende ' beursfondsen wil graag af van de fiscale claim die op de fondsen rust ."	7.68	30.04	7	potentiële(7.68)	9.29	40.92	7	potentiële(9.29)	4.91	10.96	8	potentiële(4.91)	7.59	33.0	8	potentiële(7.59)	9.2	45.17	8	potentiële(9.2)
koper/noun/volkskrant20000303/24836	"""buyer"""	NL	-0.7909658028	1.1845948147	-3.9779144314	3.586192435	4.8463352322	1.9000627763	-1.6955045475	1.3516482036	-1.4382921484	-2.1721450156	-3.0827486192	2.578405186	0.74	2.34	6	geen(0.74)	"De <font color=""red"">koper</font> balanceert op het randje als hij geen buffer in zijn inkomen heeft ."	6.46	14.17	6	de(6.46)	8.07	21.76	6	de(8.07)	0.52	1.22	5	geen(0.52)	6.1	12.85	5	de(6.1)	7.71	18.85	5	de(7.71)
koper/noun/volkskrant20000330/25138	"""buyer"""	NL	0.079822079	0.2817420761	-1.2883739463	-0.2497655295	0.750528314	1.9015489581	0.428051606	1.0269785622	-0.6477913801	0.5323421884	0.609552886	1.6216692725	0.71	2.94	9	bedrijf(0.71)	"Oprichters Ben Cohen en Jerry Greenfield eisen wel dat de <font color=""red"">koper</font> de zelfstandigheid en het sociale karakter van hun bedrijf intact laat ."	6.46	26.56	9	de(6.46)	8.07	38.21	9	de(8.07)	0.78	2.47	8	bedrijf(0.78)	6.1	27.11	8	de(6.1)	7.71	39.15	8	de(7.71)
koper/noun/volkskrant20001027/47293	"""buyer"""	NL	1.7482334713	0.3477488913	-0.9750463529	-0.4520184459	0.7429962977	2.0131788749	1.69403279	-0.4883400767	-0.5538585005	0.5279218706	1.0080881083	1.4889623277	2.33	4.64	7	verkocht(2.33)	"Hij moet een van de grootste <font color=""red"">kopers</font> van diens werk zijn geweest ."	6.46	28.56	7	de(6.46)	8.07	39.55	7	de(8.07)	2.33	4.17	7	verkocht(2.33)	6.18	29.68	7	verkocht(6.18)	7.79	40.78	7	verkocht(7.79)
koper/noun/volkskrant20010516/21795	"""buyer"""	NL	1.5542368823	0.4973663128	-0.1248940374	3.3374850578	2.5492865438	-0.6754754042	1.3870159367	-0.3825947594	1.508686501	-0.6685488132	-0.9111788959	-0.2257110165	2.33	4.49	6	verkopen(2.33)	"' We hebben vooral tijd nodig om ze te verkopen , want het zijn geen eenvoudige aankoopbeslissingen die de <font color=""red"">kopers</font> moeten maken . '"	6.46	27.36	6	de(6.46)	8.07	36.93	6	de(8.07)	2.33	4.13	9	verkopen(2.33)	6.18	27.84	9	verkopen(6.18)	7.79	39.56	9	verkopen(7.79)
koper/noun/volkskrant20010517/75989	"""buyer"""	NL	0.2847401507	0.0117320773	-1.3371744141	0.4615049466	1.3512760952	1.5927488807	0.8537226985	-0.2855964959	-0.3590429519	0.0340233404	0.3879531969	1.3305983137	0.66	3.08	11	guldens(0.66)	"Als zij verhuizen hebben zij de verkoopwinst hard nodig om eenzelfde woning elders te verwerven ; terwijl zij tienduizenden guldens méér kwijt zijn aan de hogere kosten <font color=""red"">koper</font> ."	6.46	25.86	11	de(6.46)	8.07	40.72	11	de(8.07)	1.06	4.0	13	tienduizenden(1.06)	6.1	29.81	13	de(6.1)	7.71	46.15	13	de(7.71)
koper/noun/volkskrant20011203/44232	"""buyer"""	NL	-3.216635215	-0.7153225227	2.345169508	2.710990241	1.380724996	-1.4570650189	4.4812669954	0.5485642586	2.0433138155	-0.1572197688	-0.1814925472	-0.9895665922	3.78	10.81	11	Christie's(3.78)	"Alle informatie over <font color=""red"">kopers</font> kan tenslotte de veiling beïnvloeden ."	6.46	32.15	11	de(6.46)	8.07	46.93	11	de(8.07)	3.44	9.57	11	Christie's(3.44)	6.1	32.17	11	de(6.1)	7.71	47.32	11	de(7.71)
koper/noun/volkskrant20020827/33542	"""buyer"""	NL	2.2381285427	-1.6015229899	-2.3324787214	4.1765523807	1.9027934906	3.8468819232	3.0112459777	1.9334466103	-0.8168013385	-1.8638986294	1.9455433303	2.593749979	6.14	10.75	8	verkopers(6.14)	"De verkopers op het Damrak vonden weinig <font color=""red"">kopers</font> ."	8.2	34.18	8	verkopers(8.2)	9.81	46.28	8	verkopers(9.81)	5.76	9.81	8	verkopers(5.76)	8.3	35.04	8	verkopers(8.3)	9.91	47.34	8	verkopers(9.91)
koper/noun/volkskrant20021010/42900	"""buyer"""	NL	1.7063178103	-2.3467650721	0.8477126032	0.0691151906	-0.2921133601	0.7471984428	-0.4376407782	-2.0923096253	0.4138507429	1.0238575273	0.8755208166	0.7440375038	2.32	9.17	10	Motors(2.32)	"De inbouwhulp is alleen weggelegd voor <font color=""red"">kopers</font> van een Lexus , Acura , Audi of Subaru ."	6.46	37.27	10	De(6.46)	8.07	52.29	10	De(8.07)	2.04	7.9	9	Motors(2.04)	6.1	37.27	9	De(6.1)	7.71	51.49	9	De(7.71)
koper/noun/volkskrant20031211/29615	"""buyer"""	NL	-0.181007092	1.6213464311	2.3729127191	3.3854242571	1.4798439786	-1.7175403841	-1.2515047552	0.0293511633	2.2503237986	0.4001061045	-1.3326072717	-0.4403535684	2.03	6.04	9	vonden(2.03)	"' Maar wij vonden dat deze <font color=""red"">kopers</font> er een sympathieke bestemming voor hebben . '"	6.59	33.32	9	vonden(6.59)	8.2	47.14	9	vonden(8.2)	1.7	6.12	9	bestemming(1.7)	6.41	34.64	9	vonden(6.41)	8.01	48.63	9	vonden(8.01)
koper/noun/volkskrant20040211/23841	"""buyer"""	NL	-0.2849646497	-0.5347693109	0.2090375949	1.1838395749	1.3805111118	0.5153542663	0.684127731	1.0986733272	0.440896076	0.0616047093	0.2388618114	0.5146854861	2.45	7.47	15	identiteit(2.45)	"De Volkskrant en NRC Handelsblad zijn goed voor een rendement van meer dan 10 procent , dus een nieuwe <font color=""red"">koper</font> zal wel gek zijn om aan de identiteit te sleutelen ."	6.46	42.65	15	de(6.46)	8.07	64.79	15	de(8.07)	1.89	6.63	17	identiteit(1.89)	6.1	44.91	16	de(6.1)	7.71	67.83	17	de(7.71)
koper/noun/volkskrant20040223/34404	"""buyer"""	NL	-0.9988341125	0.5887646945	0.8397291238	11.7354232447	7.768771355	-3.8565932502	-0.2883321754	1.4291931046	4.3816246374	-3.9516099668	-4.8827022663	-2.036561947	0.62	3.06	12	zich(0.62)	" <font color=""red"">Kopers</font> opgelet dus ."	4.0	20.97	12	zich(4.0)	5.59	34.54	12	zich(5.59)	0.46	2.36	10	zich(0.46)	4.19	21.92	10	kunnen(4.19)	5.79	35.79	10	kunnen(5.79)
koper/noun/volkskrant20041108/38996	"""buyer"""	NL	2.0640419929	1.2555858495	1.2119987999	2.6502103381	2.0746133619	-1.3443615984	2.4618523804	-1.9609640607	1.5730099097	0.0778857568	-0.7766654662	-0.7691300874	1.55	4.97	8	aangeschaft(1.55)	"Het blad Midi bestaat vijf jaar en vindt dat voldoende gelegenheid om op de cover aan te kondigen dat de <font color=""red"">koper</font> een extra dik ( 140 pagina's ) feestnummer heeft aangeschaft ."	6.46	24.51	8	de(6.46)	8.07	36.43	8	de(8.07)	2.24	4.51	8	aangeschaft(2.24)	6.1	24.06	8	de(6.1)	7.71	35.8	8	de(7.71)
